1660	1.7.5.03	DE EMPRESAS PÚBLICAS NO FINANCIERAS PROVINCIALES	1660		1.7.5.03	2.1	1.1.7.2.3.2	3	2025-04-01		2024
1661	1.7.5.04	DE OTRAS INSTITUCIONES PÚBLICAS PROVINCIALES	1661		1.7.5.04	2.1	1.1.7.2.3.7	3	2025-04-01		2024
1662	1.7.5.04.01	APORTES DE LOTERÍA PARA EVENTOS CULTURALES (AFECTADO)	1662		1.7.5.04.01	2.2	1.1.7.2.3.7	4	2025-04-01		2024
1663	1.7.5.04.02	APORTE INST DE LA VIVIENDA - PREPARACIÓN SUELO P / PAVIM 104 VIV	1663		1.7.5.04.02	2.2	1.1.7.2.3.7	4	2025-04-01		2024
1664	1.7.5.04.03	REINTEGRO ANTICIPOS JUBILATORIOS	1664		1.7.5.04.03	2.1	1.1.7.2.3.7	4	2025-04-01		2024
1665	1.7.5.05	ADOLESCENTES (AFECTADO)	1665		1.7.5.05	2.2	1.1.7.2.3.1	3	2025-04-01		2024
1666	1.7.5.06	DE GOBIERNOS MUNICIPALES	1666		1.7.5.06	4.1	1.1.7.2.3.4	3	2025-04-01		2024
1667	1.7.5.06.01	FO.ME.PRO (AFECTADO)	1667		1.7.5.06.01	1.2	1.1.7.2.3.4	4	2025-04-01		2024
1668	1.7.5.07	DE INSTITUCIONES PÚBLICAS FINANCIERAS MUNICIPALES	1668		1.7.5.07	1.1	1.1.7.2.3.6	3	2025-04-01		2024
1669	1.7.5.08	DE EMPRESAS PÚBLICAS NO FINANCIERAS MUNICIPALES	1669		1.7.5.08	1.1	1.1.7.2.3.5	3	2025-04-01		2024
1670	1.7.5.09	DE OTRAS INSTITUCIONES PÚBLICAS MUNICIPALES	1670		1.7.5.09	1.1	1.1.7.2.3.8	3	2025-04-01		2024
1671	1.7.6	DEL SECTOR EXTERNO	1671		1.7.6			2	2025-04-01		2024
1672	1.7.6.01	DE GOBIERNOS EXTRANJEROS	1672		1.7.6.01	4.1	1.1.7.3.1	3	2025-04-01		2024
1673	1.7.6.02	DE ORGANISMOS INTERNACIONALES	1673		1.7.6.02	4.1	1.1.7.3.2	3	2025-04-01		2024
1674	2.1	RECURSOS PROPIOS DE CAPITAL	1674		2.1			2	2025-04-01		2024
1675	2.1.1	VENTA DE ACTIVOS	1675		2.1.1			2	2025-04-01		2024
1676	2.1.1.01	VENTA DE TIERRAS Y TERRENOS	1676		2.1.1.01	1.1	1.2.1.1.2	3	2025-04-01		2024
1677	2.1.1.02	VENTA DE EDIFICIOS E INSTALACIONES	1677		2.1.1.02	1.1	1.2.1.1.1	3	2025-04-01		2024
1678	2.1.1.03	VENTA DE MAQUINARIAS Y EQUIPOS	1678		2.1.1.03	1.1	1.2.1.1.1	3	2025-04-01		2024
1679	2.1.1.04	VENTA DE ACTIVOS INTANGIBLES	1679		2.1.1.04	1.1	1.2.1.1.3	3	2025-04-01		2024
1680	2.1.1.05	VENTA DE VEHÍCULOS	1680		2.1.1.05	1.1	1.2.1.1.3	3	2025-04-01		2024
1681	2.1.1.06	VENTA DE TIERRAS Y TERRENOS (AFECTADO)	1681		2.1.1.06	4.2	1.2.1.1.2	3	2025-04-01		2024
1682	2.1.1.06.01	PRO.CRE.AR (AFECTADO)	1682		2.1.1.06.01	3.2	1.2.1.1.2	4	2025-04-01		2024
1683	2.1.1.09	VENTA DE OTROS BIENES	1683		2.1.1.09	1.1	1.2.1.1.1	3	2025-04-01		2024
1684	2.1.2	CONTRIBUCIÓN POR MEJORAS	1684		2.1.2	1.1	1.2.1.2	2	2025-04-01		2024
1685	2.1.2.01	REINTEGRO OBRAS DE PAVIMENTACIÓN SIN AFECTACIÓN	1685		2.1.2.01	1.1	1.2.1.2	3	2025-04-01		2024
1686	2.1.2.02	REINTEGRO OBRAS DE AGUA CORRIENTE	1686		2.1.2.02	1.1	1.2.1.2	3	2025-04-01		2024
1687	2.1.2.03	REINTEGRO OBRAS DE GAS NATURAL	1687		2.1.2.03	1.1	1.2.1.2	3	2025-04-01		2024
1688	2.1.2.04	OBRAS CLOACALES	1688		2.1.2.04	1.1	1.2.1.2	3	2025-04-01		2024
1689	2.1.2.05	FONDO MUNICIPAL PAVIMENTACIÓN UGDE	1689		2.1.2.05	1.1	1.2.1.2	3	2025-04-01		2024
1690	2.1.2.06	REINTEGRO OBRAS DE PAVIMENTACIÓN, CLOACAS Y AGUA CON AFECTACIÓN	1690		2.1.2.06	1.2	1.2.1.2	3	2025-04-01		2024
1691	2.1.2.07	OBRAS DE INFRAESTRUCTURA (AFECTADO)	1691		2.1.2.07	1.2	1.2.1.2	3	2025-04-01		2024
1692	2.1.3	INCREMENTO DE LA DEPRECIACIÓN Y AMORTIZACIÓN ACUMULADA	1692		2.1.3			2	2025-04-01		2024
1693	2.1.3.01	DEPRECIACIÓN ACUMULADA	1693		2.1.3.01	1.1	1.2.1.4.1	3	2025-04-01		2024
1694	2.1.3.02	AMORTIZACIÓN ACUMULADA	1694		2.1.3.02	1.1	1.2.1.4.2	3	2025-04-01		2024
1695	2.2	TRANSFERENCIAS DE CAPITAL	1695		2.2			2	2025-04-01		2024
1696	2.2.1	DEL SECTOR PRIVADO	1696		2.2.1			2	2025-04-01		2024
1697	2.2.1.01	DE UNIDADES FAMILIARES	1697		2.2.1.01	4.1	1.2.2.1.1	3	2025-04-01		2024
1698	2.2.1.02	DE INSTITUCIONES PRIVADAS SIN FINES DE LUCRO	1698		2.2.1.02	4.1	1.2.2.1.2	3	2025-04-01		2024
1699	2.2.1.02.01	DONACION FUNDACION HERMANOS ROCCA	1699		2.2.1.02.01	4.2	1.2.2.1.2	4	2025-04-01		2024
1700	2.2.1.02.02	DONACIÓN FUNDACIÓN HERMANOS ROCCA-CIC (AFECTADO)	1700		2.2.1.02.02	4.1	1.2.2.1.2	4	2025-04-01		2024
1701	2.2.1.02.03	EQUIPAMIENTO SALA CLÍNICA MÉDICA	1701		2.2.1.02.03	4.2	1.2.2.1.2	4	2025-04-01		2024
1702	2.2.1.02.04	APORTE UOM-TECHO DIGNO 104 VIVIENDAS E INFRAESTRUCTURA Bº DON FR	1702		2.2.1.02.04	4.2	1.2.2.1.2	4	2025-04-01		2024
1703	2.2.1.02.05	DONACIÓN FUNDACIÓN HNOS AGUSTÍN Y ENRIQUE ROCCA - BICISENDA PASE	1703		2.2.1.02.05	4.2	1.2.2.1.2	4	2025-04-01		2024
1704	2.2.1.03	DE EMPRESAS PRIVADAS	1704		2.2.1.03	4.1	1.2.2.1.3	3	2025-04-01		2024
1705	2.2.1.03.01	APORTE SIDERCA UNIDAD DE TERAPIA INTENSIVA	1705		2.2.1.03.01	4.2	1.2.2.1.3	4	2025-04-01		2024
1706	2.2.1.03.02	APORTE SIDERCA AYUDAS COMUNITARIAS PLAN 2007/2008 EDIFICIO 6 DE 	1706		2.2.1.03.02	4.2	1.2.2.1.3	4	2025-04-01		2024
1707	2.2.1.03.03	APORTE A INSTITUCIONES DE ENSEÑANZA PROVENIENTE DE EMPRESAS PRIV	1707		2.2.1.03.03	4.2	1.2.2.1.3	4	2025-04-01		2024
1708	2.2.1.03.04	APORTE CONSTRUCCIÓN CAPS Nº 17 Bº LAS CAMPANAS (AFECTADO)	1708		2.2.1.03.04	4.2	1.2.2.1.3	4	2025-04-01		2024
1709	2.2.1.03.05	APORTE DE EMPRESAS REMODELACIÓN FACHADA PALACIO MUNICIPAL	1709		2.2.1.03.05	4.2	1.2.2.1.3	4	2025-04-01		2024
1710	2.2.1.03.06	APORTE DE EMPRESAS PARA BIBLIOTECA PÚBLICA MUNICIPAL	1710		2.2.1.03.06	4.2	1.2.2.1.3	4	2025-04-01		2024
1711	2.2.1.03.07	APORTE SIDERCA PARA ADQUISICIÓN DE PC (AFECTADO)	1711		2.2.1.03.07	4.2	1.2.2.1.3	4	2025-04-01		2024
1712	2.2.1.03.08	APORTE PAN AMERICAN ENERGY - UHSJ (AFECTADO)	1712		2.2.1.03.08	4.2	1.2.2.1.3	4	2025-04-01		2024
1713	2.2.1.03.09	APORTE PAN AMERICAN ENERGY PARA MEJORAS EN COSTANERA	1713		2.2.1.03.09	4.2	1.2.2.1.3	4	2025-04-01		2024
1714	2.2.2	DE ADMINISTRACIÓN NACIONAL	1714		2.2.2			2	2025-04-01		2024
1715	2.2.2.01	DE LA ADMINISTRACIÓN CENTRAL NACIONAL	1715		2.2.2.01	3.1	1.2.2.2.1.1	3	2025-04-01		2024
1716	2.2.2.01.01	SUBSIDIO NACIÓN CIC BARRIO LUBO (AFECTADO)	1716		2.2.2.01.01	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1717	2.2.2.01.02	PLAN FEDERAL DE VIVIENDAS (AFECTADO)	1717		2.2.2.01.02	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1718	2.2.2.01.03	PROARSA-RED DE AGUA POTABLE Bº SAN JACINTO II ETAPA (AFECTADO)	1718		2.2.2.01.03	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1719	2.2.2.01.04	PLAN AGUA MAS TRABAJO-RED DE AGUA POTABLE Bº SAN JACINTO II ETAP	1719		2.2.2.01.04	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1720	2.2.2.01.05	CAMBIO SISTEMA DE ALUMBRADO PÚBLICO (AFECTADO)	1720		2.2.2.01.05	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1721	2.2.2.01.06	PAVIMENTO PARA 132 CUADRAS (AFECTADO)	1721		2.2.2.01.06	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1722	2.2.2.01.07	PROARSA-RED DE AGUA POTABLE B. OTAMENDI MOD.I (AFECTADO)	1722		2.2.2.01.07	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1723	2.2.2.01.08	PROARSA-RED DE AGUA POTABLE B. OTAMENDI MOD.II (AFECTADO)	1723		2.2.2.01.08	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1724	2.2.2.01.09	PROARSA-RED DE AGUA POTABLE B. LAS PRADERAS MOD.I (AFECTADO)	1724		2.2.2.01.09	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1725	2.2.2.01.10	PROARSA- RED DE AGUA POTABLE B.LAS PRADERAS MOD.II (AFECTADO)	1725		2.2.2.01.10	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1726	2.2.2.01.11	PROARSA-RED DE AGUA POTABLE B. EL PARQUE MOD.I (AFECTADO)	1726		2.2.2.01.11	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1727	2.2.2.01.12	CIMOPU (AFECTADO)	1727		2.2.2.01.12	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1728	2.2.2.01.13	PROARSA-RED DE DISTRIBUCIÓN DE AGUA POTABLE B. ALBIZOLA MÓDULO I	1728		2.2.2.01.13	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1729	2.2.2.01.14	APOYO ECONÓMICO DEL MINISTERIO DE DESARROLLO SOCIAL DE LA NACIÓN	1729		2.2.2.01.14	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1730	2.2.2.01.15	PLAYÓN DEPORTIVO C.I.C. Bº LUBO (AFECTADO)	1730		2.2.2.01.15	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1731	2.2.2.01.16	PROGRAMA INGRESO SOCIAL CON TRABAJO (AFECTADO)	1731		2.2.2.01.16	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1732	2.2.2.01.17	PROYECTO DEL CONURBANO BONAERENSE DE PRODUCCIÓN DE AGRICULTURA (	1732		2.2.2.01.17	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1733	2.2.2.01.18	OBRA DE CLOACAS: 5º TRAMO Bº URQUIZA	1733		2.2.2.01.18	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1734	2.2.2.01.19	OBRA DE CLOACAS: Bº ALBERDI	1734		2.2.2.01.19	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1735	2.2.2.01.20	OBRA DE CLOACAS: 7º TRAMO-Bº PETROLEROS	1735		2.2.2.01.20	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1736	2.2.2.01.21	OBRA DE CLOACAS: 6º TRAMO-Bº DEL PINO	1736		2.2.2.01.21	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1737	2.2.2.01.22	OBRA DE CLOACAS: 9º TRAMO-Bº URQUIZA 2	1737		2.2.2.01.22	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1738	2.2.2.01.23	COLECTOR CLOACAL Bº LAS CAMPANAS	1738		2.2.2.01.23	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1739	2.2.2.01.24	OBRA DE CLOACAS: 10º TRAMO-Bº BANCO PROVINCIA	1739		2.2.2.01.24	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1740	2.2.2.01.25	OBRA DE CLOACAS: 8º TRAMO-Bº DEL PINO 2	1740		2.2.2.01.25	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1741	2.2.2.01.26	OBRA DE CLOACAS: 1º TRAMO-Bº LAS CAMPANAS	1741		2.2.2.01.26	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1742	2.2.2.01.27	OBRA DE CLOACAS: 12º TRAMO-Bº SARMIENTO	1742		2.2.2.01.27	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1743	2.2.2.01.28	OBRA DE CLOACAS: 11 TRAMO-BARRIO SARMIENTO 2	1743		2.2.2.01.28	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1744	2.2.2.01.29	PAVIMENTACIÓN ACCESO A INSTITUCIONES Bº LUBO, 9 DE JULIO, DALLER	1744		2.2.2.01.29	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1745	2.2.2.01.30	PAVIMENTACIÓN ACCESO Bº ALBIZOLA	1745		2.2.2.01.30	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1746	2.2.2.01.31	PLAZA BARRIO LA ARGENTINA	1746		2.2.2.01.31	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1747	2.2.2.01.32	PLAZA BARRIO DEL PINO	1747		2.2.2.01.32	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1748	2.2.2.01.33	PLAZA INDEPENDENCIA-BARRIO 9 DE JULIO	1748		2.2.2.01.33	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1749	2.2.2.01.34	PLAZA MANUEL CACERES-BARRIO LUBO	1749		2.2.2.01.34	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1750	2.2.2.01.35	APORTE SUBSECRETARÍA-TECHO DIGNO 104 VIVIENDAS E INFRAESTRUCTURA	1750		2.2.2.01.35	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1751	2.2.2.01.36	PLAZA BARRIO SAN FELIPE	1751		2.2.2.01.36	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1752	2.2.2.01.37	PLAZA BARRIO SANTA FLORENTINA	1752		2.2.2.01.37	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1753	2.2.2.01.38	PLAZA BARRIO NUEVO DÁLMINE	1753		2.2.2.01.38	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1754	2.2.2.01.39	PASEO COSTANERO	1754		2.2.2.01.39	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1755	2.2.2.01.40	ALUMBRADO PÚBLICO Bº PERIFÉRICOS: COLUMNAS DE ALUMBRADOS COMPLET	1755		2.2.2.01.40	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1756	2.2.2.01.41	SELLADO DE JUNTAS EN 200 CUADRAS DEL CASCO URBANO	1756		2.2.2.01.41	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1757	2.2.2.01.42	PROFODE (PROGRAMA DE FORTALECIMIENTO Y ESTÍMULO A DESTINOS TURÍS	1757		2.2.2.01.42	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1758	2.2.2.01.43	EXTENSIÓN DE RED DE GAS Bº LAS ACACIAS	1758		2.2.2.01.43	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1759	2.2.2.01.44	APORTE MINISTERIO DE INDUSTRIA-SECTOR INDUSTRIAL PLANIFICADO DE 	1759		2.2.2.01.44	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1760	2.2.2.01.45	PAVIMENTO DE HORMIGÓN EN 36 CUADRAS DEL CASCO URBANO	1760		2.2.2.01.45	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1761	2.2.2.01.46	PAVIMENTACIÓN CALLE BELLOMO ENTRE RUTA Nº 6 Y J. VIGALONDO	1761		2.2.2.01.46	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1762	2.2.2.01.47	BICI GUÍAS AMBIENTALES (AFECTADO)	1762		2.2.2.01.47	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1763	2.2.2.01.48	APORTE FONEDA (AFECTADO)	1763		2.2.2.01.48	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1764	2.2.2.01.49	PRO.CRE.AR- OBRAS DE INFRAESTRUCTURA (AFECTADO)	1764		2.2.2.01.49	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1765	2.2.2.01.50	BARRIO SAN CAYETANO: OBRAS DE INFRAESTRUCTURA Y FORTALECIMIENTO 	1765		2.2.2.01.50	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1766	2.2.2.01.51	PROGRAMA PAC (AFECTADO)	1766		2.2.2.01.51	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1767	2.2.2.01.52	BARRIO SAN FELIPE-OBRAS DE INFRAESTRUCTURA BÁSICA Y FORTALECIMIE	1767		2.2.2.01.52	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1768	2.2.2.01.53	BARRIO OTAMENDI-OBRAS DE INFRAESTRUCTURA Y DESARROLLO URBANO (AF	1768		2.2.2.01.53	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1769	2.2.2.01.54	 PROG. PLAN MEJORA DE INFRAESTRUCTURA VIAL TRANSPORTE PÚBLICO (A	1769		2.2.2.01.54	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1770	2.2.2.01.55	CARPETA ASFÁLTICA B° LOS PIONEROS (AFECTADO).	1770		2.2.2.01.55	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1771	2.2.2.01.56	CARPETA ASFÁLTICA B° LA JOSEFA (AFECTADO).	1771		2.2.2.01.56	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1772	2.2.2.01.57	FONDO CONSTRUCCIÓN CENTRO JOVEN (AFECTADO)	1772		2.2.2.01.57	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1773	2.2.2.01.58	FONDO EQUIPAMIENTO SEC. SALUD, PLANEAMIENTO Y PREVENCIÓN (AFECTA	1773		2.2.2.01.58	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1774	2.2.2.01.59	FONDO EQUIPAMIENTO CENTRO JOVEN (AFECTADO)	1774		2.2.2.01.59	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1775	2.2.2.01.60	CARPETA ASFÁLTICA  Bº 9 DE JULIO (AFECTADO)	1775		2.2.2.01.60	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1776	2.2.2.01.61	PLAN DE REVITALIZACIÓN Y PUESTA EN VALOR DEL EJE PRINCIPAL URBAN	1776		2.2.2.01.61	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1777	2.2.2.01.62	FONDO EQUIPAMIENTO SEC. MODERNIZACIÓN Y SALUD (AFACTADO)	1777		2.2.2.01.62	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1778	2.2.2.01.63	REPAVIMENTACIÓN ACCESSO BARRIO OTAMENDI	1778		2.2.2.01.63	2.2	1.2.2.2.1.1	4	2025-04-01		2024
1779	2.2.2.01.64	APORTE SEC. PROTECCIÓN CIVIL Y ABORDAJE EMERGENCIAS Y CATÁSTROFE	1779		2.2.2.01.64	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1780	2.2.2.01.65	FONDO PAVIMENTACIÓN PLAN FEDERAL Y B° MALVINAS I, II Y III (AFEC	1780		2.2.2.01.65	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1781	2.2.2.01.66	EQUIPAMIENTO BIBLIOTECA MUNICIPAL (AFECTADO)	1781		2.2.2.01.66	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1782	2.2.2.01.67	PRO.CRE.AR (AFECTADO)	1782		2.2.2.01.67	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1783	2.2.2.01.68	 FONDO REMODELACIÓN PLAZA  ITALIA (AFECTADO)	1783		2.2.2.01.68	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1784	2.2.2.01.69	RENOVACIÓN URBANA - CARPETA ASFALTICA Y SANEAMIENTO B° LUBO II	1784		2.2.2.01.69	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1785	2.2.2.01.70	FDO CENTRO DE OPERACIONES SAME Y CONECTIVIDAD CAPS (AFECTADO)	1785		2.2.2.01.70	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1786	2.2.2.01.71	PROYECTO DE REVITALIZACIÓN PASEO COSTERO (AFECTADO)	1786		2.2.2.01.71	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1787	2.2.2.01.72	PROYECTO DE RENOVACIÓN URBANA - CARPETA ASFALTICA EN B° LAS PRAD	1787		2.2.2.01.72	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1788	2.2.2.01.73	RENOVACIÓN URBANA, INFRAESTRUCTURA Y EQUIPAMIENTO - P COSTANERO,	1788		2.2.2.01.73	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1789	2.2.2.01.74	ARGENTINA HACE-B° LUBO COLECTOR CLOACAL -ETAPA I(AFECTADO)	1789		2.2.2.01.74	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1790	2.2.2.01.75	ARGENTINA HACE-II -PAVIMENTACIÓN B° HÉROES DE MALVINAS ETAPA 3 (	1790		2.2.2.01.75	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1791	2.2.2.01.76	ARGENTINA HACE-II-ACCESO OESTE Y ESTACIONAMIENTO PASEO COSTANERO	1791		2.2.2.01.76	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1792	2.2.2.01.77	CONST Y EQUIP HOGAR PERSONAS CON DISCAPACIDAD (AFECTADO)	1792		2.2.2.01.77	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1793	2.2.2.01.78	ROTONDA CAMPANA-DISTRIBUIDOR KM 73 (AFECTADO)	1793		2.2.2.01.78	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1794	2.2.2.01.79	ARGENTINA HACE - B° LUBO COLECTOR CLOACAL - ETAPA 2 (AFECTADO)	1794		2.2.2.01.79	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1795	2.2.2.01.80	ARGENTINA HACE - AV RIVADAVIA AREA RODAMIENTO SECTOR 1 (AFECTADO	1795		2.2.2.01.80	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1796	2.2.2.01.81	PARADAS SEGURAS DE BUSES URBANOS (AFECTADOS)	1796		2.2.2.01.81	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1797	2.2.2.01.82	CONSTRUCCION CENTRO DESARROLLO INFANTIL (AFECTADO)	1797		2.2.2.01.82	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1798	2.2.2.01.83	BANCO MAQUINARIAS, HERRAMIENTAS Y MATERIALES EMERGENCIA SOCIAL  	1798		2.2.2.01.83	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1799	2.2.2.01.84	ARGENTINA HACE - PERFORACIÓN Y CAÑERÍA TANQUES B° J LOS PIONEROS	1799		2.2.2.01.84	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1800	2.2.2.01.85	PLAN INTEGRAL B° LAS PRADERAS - RENABAP (AFECTADO)	1800		2.2.2.01.85	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1801	2.2.2.01.86	CONST. PLAYON MULTIDEPORTIVO EN B° S. JACINTO, B° NOGALES, B° PI	1801		2.2.2.01.86	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1802	2.2.2.01.87	PROG. POLIDEPORTIVOS EN OBRA - CLUB OTAMENDI F.C. (AFECTADOS)	1802		2.2.2.01.87	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1803	2.2.2.01.88	PLAN INTEGRAL Bº VILLANUEVA - EL DESTINO - RENABAP (AFECTADO)	1803		2.2.2.01.88	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1804	2.2.2.01.89	ARGENTINA HACE - AV. RIVADAVIA - SECTOR I - O. COMPLEMENTARIAS Y	1804		2.2.2.01.89	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1805	2.2.2.01.90	AV. ALFONSIN - REP. Y CONST. CALZADA - PROG. IT. M. A. (AFECTADO	1805		2.2.2.01.90	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1806	2.2.2.01.91	PLAN DE ASFALTO - ACCESO COLECTORA R. Nº 9 - REDES CONEXAS (AFEC	1806		2.2.2.01.91	3.2	1.2.2.2.1.1	4	2025-04-01		2024
1807	2.2.2.02	DE INSTITUCIONES DESCENTRALIZADAS NACIONALES	1807		2.2.2.02	3.1	1.2.2.2.1.1	3	2025-04-01		2024
1808	2.2.2.03	DE LA SEGURIDAD SOCIAL NACIONAL	1808		2.2.2.03	3.1	1.2.2.2.1.1	3	2025-04-01		2024
1809	2.2.2.04	DE OTRAS INSTITUCIONES PÚBLICAS NACIONALES	1809		2.2.2.04	3.1	1.2.2.2.1.1	3	2025-04-01		2024
1810	2.2.3	DE INSTITUCIONES FINANCIERAS NACIONALES	1810		2.2.3			2	2025-04-01		2024
1811	2.2.3.01	DE INSTITUCIONES PÚBLICAS FINANCIERAS	1811		2.2.3.01	3.1	1.2.2.2.2.2	3	2025-04-01		2024
1812	2.2.4	DE EMPRESAS PÚBLICAS NACIONALES	1812		2.2.4			2	2025-04-01		2024
1813	2.2.4.01	DE EMPRESAS PÚBLICAS NO FINANCIERAS	1813		2.2.4.01	3.1	1.2.2.2.2.1	3	2025-04-01		2024
1814	2.2.4.02	DE EMPRESAS PÚBLICAS MULTINACIONALES	1814		2.2.4.02	3.1	1.2.2.2.2.1	3	2025-04-01		2024
1815	2.2.5	DE GOBIERNOS E INSTITUCIONES PROVINCIALES Y MUNICIPALES	1815		2.2.5			2	2025-04-01		2024
1816	2.2.5.01	DE GOBIERNOS PROVINCIALES	1816		2.2.5.01	2.1	1.2.2.2.3.1	3	2025-04-01		2024
1817	2.2.5.01.01	PROYECTO MUELLE DE ATRAQUE (AFECTADO)	1817		2.2.5.01.01	2.2	1.2.2.2.3.1	4	2025-04-01		2024
1818	2.2.5.01.02	OBRA DE AGUA CORRIENTE BARRIO SAN CAYETANO Y SANTA LUCÍA	1818		2.2.5.01.02	2.2	1.2.2.2.3.1	4	2025-04-01		2024
1819	2.2.5.01.03	MUSEO DEL AUTOMOVIL (AFECTADO)	1819		2.2.5.01.03	2.2	1.2.2.2.3.1	4	2025-04-01		2024
1820	2.2.5.01.04	TERAPIA INTENSIVA UHSJ	1820		2.2.5.01.04	2.2	1.2.2.2.3.1	4	2025-04-01		2024
1821	2.2.5.01.05	DESAGUES PLUVIALES Bº LUBO II ETAPA	1821		2.2.5.01.05	2.2	1.2.2.2.3.1	4	2025-04-01		2024
1822	2.2.5.01.06	DESAGUES PLUVIALES BARRIO LUBO II ETAPA (AFECTADO)	1822		2.2.5.01.06	2.2	1.2.2.2.3.1	4	2025-04-01		2024
1823	2.2.5.01.07	CIUDAD JUDICIAL DEL DEPARTAMENTO ZÁRATE-CAMPANA	1823		2.2.5.01.07	2.2	1.2.2.2.3.1	4	2025-04-01		2024
